2015-02,-73.888,40.837,South Bronx
2015-02,-73.989,40.67,Carroll Gardens
2015-02,-73.989,40.67,Carroll Gardens
2015-02,-73.945,40.824,Hamilton Heights
2015-02,-73.91,40.846,Tremont
2015-02,-73.954,40.69,Bedford-Stuyvesant
2015-02,-73.979,40.661,Flatbush
2015-02,-73.982,40.613,Bensonhurst
2015-02,-73.838,40.719,Forest Hills
2015-02,-73.91,40.846,Tremont
2015-03,-73.908,40.703,Ridgewood
2015-03,-73.986,40.689,Downtown
2015-03,-73.95,40.7,Williamsburg
2015-03,-73.996,40.744,Chelsea
2015-03,-73.867,40.865,Williams Bridge
2015-03,-73.862,40.73,Forest Hills
2015-03,-73.908,40.808,Mott Haven
2015-03,-73.974,40.59,Gravesend-Sheepshead Bay
2015-03,-73.929,40.693,Bedford-Stuyvesant
2015-03,-73.967,40.804,Upper West Side
2015-03,-73.879,40.682,East Brooklyn
2015-03,-73.852,40.834,Union Port
2015-03,-73.977,40.631,Borough Park
2015-03,-74.109,40.579,Midland Beach
2015-03,-73.984,40.743,Gramercy
2015-03,-74.009,40.706,Financial District
2015-03,-73.896,40.816,South Bronx
2015-03,-73.956,40.599,Gravesend-Sheepshead Bay
2015-03,-73.872,40.684,East Brooklyn
2015-03,-74.109,40.579,Midland Beach
2015-03,-73.83,40.76,Flushing
2015-03,-73.96,40.689,Fort Green
2015-03,-73.843,40.695,Woodhaven-Richmond Hill
2015-03,-73.919,40.743,Sunny Side
2015-03,-74.217,40.523,Prince's Bay
2015-03,-74.004,40.654,Sunset Park
2015-03,-73.838,40.719,Forest Hills
2015-03,-73.904,40.689,Bushwick
2015-03,-74.002,40.719,Tribeca
2015-03,-74.002,40.719,Tribeca
2015-03,-73.942,40.701,Williamsburg
2015-03,-74.026,40.629,Bay Ridge
2015-03,-73.86,40.888,Wakefield-Williamsbridge
2015-03,-73.958,40.609,Gravesend-Sheepshead Bay
2015-03,-73.831,40.685,Woodhaven-Richmond Hill
2015-03,-73.996,40.744,Chelsea
2015-03,-74.004,40.713,Lower East Side
2015-03,-73.897,40.862,Fordham
2015-03,-73.989,40.67,Carroll Gardens
2015-04,-73.967,40.804,Upper West Side
2015-04,-74.253,40.512,Tottensville
2015-04,-73.898,40.749,Woodside
2015-04,-74.0,40.718,Chinatown
2015-04,-73.838,40.719,Forest Hills
2015-04,-73.993,40.665,Greenwood
2015-04,-73.996,40.744,Chelsea
2015-04,-73.982,40.763,Midtown
2015-04,-73.99,40.734,Greenwich Village
2015-04,-73.999,40.619,Bensonhurst
2015-04,-73.919,40.743,Sunny Side
2015-04,-73.958,40.816,Hamilton Heights
2015-04,-73.989,40.67,Carroll Gardens
2015-04,-73.958,40.671,Fort Green
2015-04,-73.996,40.744,Chelsea
2015-04,-73.897,40.862,Fordham
2015-04,-73.907,40.854,Morris Heights
2015-04,-73.904,40.689,Bushwick
2015-04,-73.892,40.83,South Bronx
2015-04,-73.944,40.795,East Harlem
2015-04,-73.918,40.77,Astoria-Long Island City
2015-04,-73.9,40.677,Bushwick
2015-04,-74.253,40.512,Tottensville
2015-04,-73.991,40.73,Greenwich Village
2015-04,-73.838,40.719,Forest Hills
2015-04,-73.904,40.689,Bushwick
2015-04,-73.958,40.708,Williamsburg
2015-04,-73.996,40.744,Chelsea
2015-04,-73.984,40.589,Gravesend-Sheepshead Bay
2015-04,-73.885,40.88,Bedford Park
2015-04,-73.843,40.755,Flushing
2015-04,-73.906,40.849,Tremont
2015-04,-73.954,40.587,Gravesend-Sheepshead Bay
2015-04,-73.996,40.744,Chelsea
2015-04,-73.989,40.67,Carroll Gardens
2015-04,-73.907,40.854,Morris Heights
2015-04,-73.956,40.599,Gravesend-Sheepshead Bay
2015-04,-73.86,40.692,Woodhaven-Richmond Hill
2015-04,-73.999,40.619,Bensonhurst
2015-05,-73.995,40.68,Carroll Gardens
2015-05,-73.896,40.816,South Bronx
2015-05,-74.028,40.623,Bay Ridge
2015-05,-73.958,40.609,Gravesend-Sheepshead Bay
2015-05,-74.014,40.701,Financial District
2015-05,-73.898,40.749,Woodside
2015-05,-74.002,40.719,Tribeca
2015-05,-74.002,40.719,Tribeca
2015-05,-74.008,40.713,Financial District
2015-05,-73.872,40.684,East Brooklyn
2015-05,-73.857,40.893,Wakefield-Williamsbridge
2015-05,-73.954,40.69,Bedford-Stuyvesant
2015-05,-73.945,40.808,Harlem
2015-05,-74.217,40.523,Prince's Bay
2015-05,-73.914,40.757,Astoria-Long Island City
2015-05,-74.217,40.523,Prince's Bay
2015-05,-74.004,40.654,Sunset Park
2015-05,-73.884,40.748,Jackson Heights
2015-05,-73.88,40.84,Tremont
2015-05,-73.954,40.69,Bedford-Stuyvesant
2015-05,-73.958,40.674,Fort Green
2015-05,-73.997,40.626,Borough Park
2015-05,-73.886,40.68,East Brooklyn
2015-05,-73.921,40.767,Astoria-Long Island City
2015-05,-74.014,40.701,Financial District
2015-05,-74.002,40.719,Tribeca
2015-05,-73.966,40.683,Fort Green
2015-05,-73.989,40.67,Carroll Gardens
2015-05,-73.954,40.587,Gravesend-Sheepshead Bay
2015-05,-73.988,40.719,Lower East Side
2015-05,-73.996,40.744,Chelsea
2015-05,-73.986,40.692,Downtown
2015-05,-73.897,40.862,Fordham
2015-05,-73.976,40.687,Fort Green
2015-05,-73.979,40.661,Flatbush
2015-05,-73.852,40.834,Union Port
2015-05,-73.982,40.746,Gramercy
2015-05,-73.838,40.719,Forest Hills
2015-05,-73.896,40.816,South Bronx
2015-05,-73.872,40.684,East Brooklyn
2015-06,-73.972,40.795,Upper West Side
2015-06,-73.954,40.69,Bedford-Stuyvesant
2015-06,-73.879,40.886,Woodlawn-Nordwood
2015-06,-73.971,40.758,Midtown
2015-06,-73.897,40.862,Fordham
2015-06,-73.975,40.621,Mapleton-Flatlands
2015-06,-73.985,40.691,Downtown
2015-06,-73.991,40.751,Garment District
2015-06,-73.958,40.816,Hamilton Heights
2015-06,-74.2,40.526,Prince's Bay
2015-06,-73.896,40.816,South Bronx
2015-06,-73.978,40.752,Murray Hill
2015-06,-73.937,40.804,East Harlem
2015-06,-73.838,40.719,Forest Hills
2015-06,-73.872,40.684,East Brooklyn
2015-06,-73.998,40.605,Bensonhurst
2015-06,-73.96,40.689,Fort Green
2015-06,-73.868,40.849,Morris Park
2015-06,-73.838,40.719,Forest Hills
2015-06,-74.014,40.701,Financial District
2015-06,-73.939,40.83,Washington Heights
2015-06,-74.217,40.523,Prince's Bay
2015-06,-73.979,40.684,Boerum Hill
2015-06,-73.904,40.689,Bushwick
2015-06,-73.942,40.701,Williamsburg
2015-06,-73.954,40.69,Bedford-Stuyvesant
2015-06,-73.838,40.719,Forest Hills
2015-06,-73.986,40.692,Downtown
2015-06,-73.838,40.719,Forest Hills
2015-06,-73.979,40.661,Flatbush
2015-06,-73.99,40.734,Greenwich Village
2015-06,-73.883,40.666,East Brooklyn
2015-06,-74.109,40.579,Midland Beach
2015-06,-73.958,40.816,Hamilton Heights
2015-06,-73.953,40.811,Hamilton Heights
2015-06,-73.994,40.72,Lower East Side
2015-06,-74.126,40.565,Oakwood
2015-06,-74.014,40.701,Financial District
2015-06,-73.979,40.684,Boerum Hill
2015-06,-73.958,40.816,Hamilton Heights
2015-06,-73.924,40.744,Sunny Side
2015-06,-73.998,40.66,Greenwood
2015-06,-74.151,40.552,Ettingville
2015-07,-73.993,40.752,Garment District
2015-07,-73.989,40.67,Carroll Gardens
2015-07,-73.997,40.626,Borough Park
2015-07,-73.863,40.833,Soundview
2015-07,-73.969,40.785,Central Park
2015-07,-73.915,40.844,High Bridge
2015-07,-73.982,40.613,Bensonhurst
2015-07,-73.954,40.69,Bedford-Stuyvesant
2015-07,-73.977,40.684,Fort Green
2015-07,-73.958,40.609,Gravesend-Sheepshead Bay
2015-07,-74.2,40.526,Prince's Bay
2015-07,-73.918,40.699,Bushwick
2015-07,-74.2,40.526,Prince's Bay
2015-07,-73.999,40.619,Bensonhurst
2015-07,-73.956,40.599,Gravesend-Sheepshead Bay
2015-07,-73.989,40.67,Carroll Gardens
2015-07,-73.968,40.763,Upper East Side
2015-07,-73.989,40.67,Carroll Gardens
2015-07,-73.904,40.689,Bushwick
2015-07,-73.8,40.702,Jamaica
2015-07,-74.109,40.579,Midland Beach
2015-07,-73.867,40.865,Williams Bridge
2015-07,-73.981,40.605,Gravesend-Sheepshead Bay
2015-07,-73.969,40.799,Upper West Side
2015-07,-73.982,40.763,Midtown
2015-07,-74.011,40.635,Sunset Park
2015-07,-74.217,40.523,Prince's Bay
2015-07,-73.956,40.681,Fort Green
2015-07,-74.013,40.703,Financial District
2015-07,-73.808,40.701,Jamaica
2015-07,-73.921,40.868,Inwood
2015-07,-73.817,40.702,Woodhaven-Richmond Hill
2015-07,-74.178,40.541,Annandale
2015-07,-73.975,40.621,Mapleton-Flatlands
2015-07,-73.886,40.828,South Bronx
2015-07,-74.002,40.719,Tribeca
2015-07,-73.959,40.671,Fort Green
2015-07,-73.982,40.763,Midtown
2015-07,-73.838,40.719,Forest Hills
2015-07,-73.987,40.691,Downtown
2015-07,-74.014,40.701,Financial District
2015-07,-73.956,40.599,Gravesend-Sheepshead Bay
2015-08,-73.843,40.755,Flushing
2015-08,-74.178,40.541,Annandale
2015-08,-73.989,40.67,Carroll Gardens
2015-08,-73.99,40.734,Greenwich Village
2015-08,-73.989,40.741,Gramercy
2015-08,-74.178,40.541,Annandale
2015-08,-73.86,40.854,Morris Park
2015-08,-73.944,40.747,Sunny Side
2015-08,-73.982,40.768,Upper West Side
2015-08,-73.897,40.862,Fordham
2015-08,-73.838,40.719,Forest Hills
2015-08,-74.178,40.541,Annandale
2015-08,-73.852,40.694,Woodhaven-Richmond Hill
2015-08,-73.899,40.651,Canarsie
2015-08,-73.984,40.761,Midtown
2015-08,-73.81,40.706,Utopia
2015-08,-73.977,40.764,Midtown
2015-08,-74.011,40.71,Financial District
2015-08,-74.137,40.557,Great Kills
2015-08,-73.997,40.722,Little Italy
2015-08,-73.934,40.849,Washington Heights
2015-08,-73.892,40.747,Jackson Heights
2015-08,-73.897,40.867,Fordham
2015-08,-73.885,40.88,Bedford Park
2015-08,-73.987,40.691,Downtown
2015-08,-73.904,40.689,Bushwick
2015-08,-74.002,40.608,Bensonhurst
2015-08,-73.985,40.617,Mapleton-Flatlands
2015-08,-73.997,40.737,Greenwich Village
2015-09,-73.867,40.865,Williams Bridge
2015-09,-73.951,40.713,Williamsburg
2015-09,-73.915,40.844,High Bridge
2015-09,-73.997,40.722,Little Italy
2015-09,-73.998,40.605,Bensonhurst
2015-09,-73.945,40.746,Sunny Side
2015-09,-73.884,40.748,Jackson Heights
2015-09,-74.2,40.526,Prince's Bay
2015-09,-73.888,40.837,South Bronx
2015-09,-73.989,40.741,Gramercy
2015-09,-73.916,40.662,Brownsville
2015-09,-73.959,40.671,Fort Green
2015-09,-73.879,40.875,Bedford Park
2015-09,-73.977,40.631,Borough Park
2015-09,-73.982,40.774,Upper West Side
2015-09,-73.905,40.879,Kings Bridge
2015-09,-73.94,40.841,Washington Heights
2015-09,-73.769,40.595,The Rockaways
2015-09,-74.028,40.623,Bay Ridge
2015-09,-73.914,40.806,Mott Haven
2015-09,-73.977,40.631,Borough Park
2015-09,-73.982,40.774,Upper West Side
2015-09,-73.885,40.88,Bedford Park
2015-09,-74.002,40.719,Tribeca
2015-09,-73.967,40.804,Upper West Side
2015-09,-73.919,40.808,Mott Haven
2015-09,-73.914,40.757,Astoria-Long Island City
2015-09,-73.904,40.689,Bushwick
2015-09,-74.253,40.512,Tottensville
2015-09,-73.872,40.684,East Brooklyn
2015-09,-73.838,40.719,Forest Hills
2015-09,-73.872,40.684,East Brooklyn
2015-09,-73.824,40.686,Woodhaven-Richmond Hill
2015-09,-73.81,40.706,Utopia
2015-09,-73.951,40.713,Williamsburg
2015-09,-73.958,40.816,Hamilton Heights
2015-09,-73.942,40.701,Williamsburg
2015-09,-73.838,40.719,Forest Hills
2015-10,-73.982,40.746,Gramercy
2015-10,-73.991,40.724,Lower East Side
2015-10,-73.863,40.833,Soundview
2015-10,-73.979,40.661,Flatbush
2015-10,-73.989,40.67,Carroll Gardens
2015-10,-73.901,40.664,Brownsville
2015-10,-73.966,40.765,Upper East Side
2015-10,-73.94,40.837,Washington Heights
2015-10,-73.919,40.704,Bushwick
2015-10,-73.784,40.712,Jamaica
2015-10,-73.927,40.866,Washington Heights
2015-10,-73.989,40.67,Carroll Gardens
2015-10,-73.942,40.701,Williamsburg
2015-10,-73.945,40.824,Hamilton Heights
2015-10,-73.989,40.741,Gramercy
2015-10,-74.0,40.718,Chinatown
2015-10,-73.979,40.684,Boerum Hill
2015-10,-73.931,40.669,Bedford-Stuyvesant
2015-10,-73.897,40.822,South Bronx
2015-10,-73.803,40.708,Utopia
2015-10,-74.253,40.512,Tottensville
2015-10,-74.074,40.643,New Brighton
2015-10,-73.872,40.684,East Brooklyn
2015-10,-73.982,40.667,Park Slope
2015-10,-73.956,40.599,Gravesend-Sheepshead Bay
2015-10,-73.866,40.677,East Brooklyn
2015-10,-73.982,40.613,Bensonhurst
2015-10,-73.896,40.816,South Bronx
2015-10,-73.93,40.813,Mott Haven
2015-10,-73.896,40.816,South Bronx
2015-10,-73.956,40.599,Gravesend-Sheepshead Bay
2015-10,-73.889,40.666,East Brooklyn
2015-10,-73.867,40.691,Woodhaven-Richmond Hill
2015-10,-74.024,40.635,Bay Ridge
2015-10,-73.846,40.87,Baychester
2015-10,-73.996,40.744,Chelsea
2015-10,-74.011,40.71,Financial District
2015-10,-73.998,40.605,Bensonhurst
2015-10,-73.817,40.702,Woodhaven-Richmond Hill
2015-10,-73.903,40.746,Woodside
2015-10,-73.897,40.862,Fordham
2015-10,-73.982,40.613,Bensonhurst
2015-10,-73.995,40.726,Greenwich Village
2015-10,-73.842,40.841,Parkchester
2015-10,-73.896,40.816,South Bronx
2015-10,-73.979,40.684,Boerum Hill
2015-10,-73.904,40.689,Bushwick
2015-10,-74.178,40.541,Annandale
2015-10,-74.008,40.713,Financial District
2015-10,-73.954,40.69,Bedford-Stuyvesant
2015-10,-74.014,40.701,Financial District
2015-10,-73.942,40.701,Williamsburg
2015-10,-73.949,40.695,Bedford-Stuyvesant
2015-10,-73.977,40.764,Midtown
2015-10,-74.253,40.512,Tottensville
2015-11,-73.95,40.7,Williamsburg
2015-11,-73.998,40.605,Bensonhurst
2015-11,-74.178,40.541,Annandale
2015-11,-73.867,40.871,Williams Bridge
2015-11,-73.808,40.701,Jamaica
2015-11,-73.945,40.746,Sunny Side
2015-11,-73.999,40.619,Bensonhurst
2015-11,-73.968,40.762,Midtown
2015-11,-73.99,40.734,Greenwich Village
2015-11,-73.989,40.741,Gramercy
2015-11,-73.897,40.822,South Bronx
2015-11,-73.904,40.689,Bushwick
2015-11,-73.915,40.844,High Bridge
2015-11,-73.897,40.674,Brownsville
2015-11,-74.009,40.706,Financial District
2015-11,-74.178,40.541,Annandale
2015-11,-73.996,40.744,Chelsea
2015-11,-74.217,40.523,Prince's Bay
2015-11,-73.918,40.835,High Bridge
2015-11,-73.958,40.816,Hamilton Heights
2015-11,-73.898,40.749,Woodside
2015-11,-73.982,40.613,Bensonhurst
2015-11,-73.959,40.671,Fort Green
2015-11,-73.945,40.824,Hamilton Heights
2015-11,-74.178,40.541,Annandale
2015-11,-73.803,40.708,Utopia
2015-11,-73.982,40.763,Midtown
2015-11,-73.989,40.67,Carroll Gardens
2015-11,-73.925,40.861,Washington Heights
2015-11,-74.002,40.74,Chelsea
2015-11,-73.9,40.677,Bushwick
2015-11,-73.949,40.714,Williamsburg
2015-11,-74.109,40.579,Midland Beach
2015-11,-74.117,40.574,Oakwood
2015-11,-73.904,40.689,Bushwick
2015-11,-73.925,40.762,Astoria-Long Island City
2015-11,-73.972,40.757,Midtown
2015-11,-74.075,40.628,Clifton
2015-11,-73.979,40.596,Gravesend-Sheepshead Bay
2015-11,-73.942,40.701,Williamsburg
2015-11,-73.93,40.757,Astoria-Long Island City
2015-11,-73.844,40.721,Forest Hills
2015-12,-74.014,40.701,Financial District
2015-12,-74.109,40.579,Midland Beach
2015-12,-74.109,40.579,Midland Beach
2015-12,-73.837,40.682,Woodhaven-Richmond Hill
2015-12,-73.86,40.888,Wakefield-Williamsbridge
2015-12,-73.99,40.734,Greenwich Village
2015-12,-73.817,40.702,Woodhaven-Richmond Hill
2015-12,-73.868,40.857,Williams Bridge
2015-12,-73.89,40.874,Bedford Park
2015-12,-73.904,40.689,Bushwick
2015-12,-73.942,40.754,Astoria-Long Island City
2015-12,-73.886,40.68,East Brooklyn
2015-12,-73.95,40.705,Williamsburg
2015-12,-74.031,40.616,Bay Ridge
2015-12,-73.928,40.752,Astoria-Long Island City
2015-12,-73.921,40.836,High Bridge
2015-12,-73.958,40.609,Gravesend-Sheepshead Bay
2015-12,-73.956,40.599,Gravesend-Sheepshead Bay
2015-12,-73.998,40.66,Greenwood
2015-12,-73.904,40.689,Bushwick
2015-12,-73.958,40.816,Hamilton Heights
2015-12,-73.956,40.599,Gravesend-Sheepshead Bay
2015-12,-73.989,40.67,Carroll Gardens
2015-12,-73.956,40.779,Upper East Side
2015-12,-74.0,40.739,West Village
2015-12,-73.963,40.672,Fort Green
2015-12,-73.999,40.619,Bensonhurst
2015-12,-73.967,40.804,Upper West Side
2015-12,-73.977,40.764,Midtown
2015-12,-73.908,40.808,Mott Haven
2015-12,-73.83,40.76,Flushing
2015-12,-74.002,40.719,Tribeca
2015-12,-73.982,40.613,Bensonhurst
2015-12,-73.956,40.599,Gravesend-Sheepshead Bay
2015-12,-73.897,40.862,Fordham
2015-12,-73.808,40.701,Jamaica
2015-12,-73.989,40.67,Carroll Gardens
2015-12,-73.982,40.763,Midtown
2015-12,-73.973,40.765,Central Park
2015-12,-74.014,40.701,Financial District
2015-12,-74.002,40.719,Tribeca
2015-12,-73.942,40.701,Williamsburg
2015-12,-73.989,40.745,Chelsea
2015-12,-73.979,40.661,Flatbush
2015-12,-73.902,40.82,South Bronx
2015-12,-73.931,40.669,Bedford-Stuyvesant
2015-12,-74.002,40.719,Tribeca
2015-12,-73.989,40.741,Gramercy
2016-01,-73.867,40.832,Soundview
2016-01,-73.982,40.768,Upper West Side
2016-01,-73.941,40.814,Harlem
2016-01,-73.95,40.802,Harlem
2016-01,-73.982,40.613,Bensonhurst
2016-01,-73.905,40.68,Bushwick
2016-01,-73.982,40.746,Gramercy
2016-01,-73.982,40.746,Gramercy
2016-01,-73.989,40.741,Gramercy
2016-01,-73.959,40.671,Fort Green
2016-01,-73.979,40.661,Flatbush
2016-01,-73.901,40.664,Brownsville
2016-01,-73.982,40.774,Upper West Side
2016-01,-74.009,40.706,Financial District
2016-01,-73.991,40.724,Lower East Side
2016-01,-73.839,40.879,Country Club
2016-01,-73.975,40.681,Fort Green
2016-01,-73.982,40.613,Bensonhurst
2016-01,-73.831,40.714,Nkew Gardens
2016-01,-73.999,40.619,Bensonhurst
2016-01,-73.989,40.67,Carroll Gardens
2016-01,-73.886,40.68,East Brooklyn
2016-01,-73.934,40.849,Washington Heights
2016-01,-74.007,40.713,Tribeca
2016-01,-73.966,40.765,Upper East Side
2016-01,-74.109,40.579,Midland Beach
2016-01,-73.915,40.686,Bushwick
2016-01,-73.86,40.854,Morris Park
2016-01,-73.93,40.757,Astoria-Long Island City
2016-01,-73.924,40.744,Sunny Side
2016-01,-73.993,40.743,Chelsea
2016-01,-74.008,40.713,Financial District
2016-01,-74.002,40.719,Tribeca
2016-01,-73.94,40.837,Washington Heights
2016-01,-73.989,40.67,Carroll Gardens
2016-01,-73.942,40.701,Williamsburg
2016-01,-73.905,40.68,Bushwick
2016-01,-73.993,40.743,Chelsea
2016-01,-74.007,40.719,Tribeca
2016-01,-73.989,40.741,Gramercy
2016-01,-73.982,40.763,Midtown
2016-01,-73.942,40.701,Williamsburg
2016-01,-74.028,40.623,Bay Ridge
2016-01,-74.012,40.711,Financial District
2016-01,-73.99,40.699,Downtown
2016-01,-74.008,40.713,Financial District
2016-02,-73.999,40.619,Bensonhurst
2016-02,-73.954,40.69,Bedford-Stuyvesant
2016-02,-73.832,40.847,Parkchester
2016-02,-74.008,40.713,Financial District
2016-02,-73.905,40.879,Kings Bridge
2016-02,-73.975,40.681,Fort Green
2016-02,-73.817,40.702,Woodhaven-Richmond Hill
2016-02,-73.996,40.744,Chelsea
2016-02,-73.996,40.744,Chelsea
2016-02,-73.991,40.735,Greenwich Village
2016-02,-73.941,40.814,Harlem
2016-02,-73.908,40.808,Mott Haven
2016-02,-73.988,40.719,Lower East Side
2016-02,-73.961,40.625,Mapleton-Flatlands
2016-02,-73.976,40.788,Upper West Side
2016-02,-74.014,40.701,Financial District
2016-02,-74.002,40.719,Tribeca
2016-02,-73.888,40.837,South Bronx
2016-02,-73.986,40.692,Downtown
2016-02,-73.838,40.719,Forest Hills
2016-02,-73.942,40.701,Williamsburg
2016-02,-73.989,40.67,Carroll Gardens
2016-02,-73.994,40.718,Lower East Side
2016-02,-73.903,40.679,Bushwick
2016-02,-73.963,40.636,Mapleton-Flatlands
2016-02,-74.178,40.541,Annandale
2016-02,-74.014,40.708,Financial District
2016-02,-74.009,40.706,Financial District
2016-02,-73.885,40.88,Bedford Park
2016-02,-73.954,40.69,Bedford-Stuyvesant
2016-02,-73.958,40.674,Fort Green
2016-02,-73.989,40.67,Carroll Gardens
2016-02,-73.808,40.701,Jamaica
2016-02,-73.998,40.66,Greenwood
2016-02,-73.912,40.744,Woodside
2016-02,-73.989,40.741,Gramercy
2016-02,-73.844,40.68,Woodhaven-Richmond Hill
2016-02,-73.989,40.67,Carroll Gardens
2016-02,-73.959,40.671,Fort Green
2016-02,-74.0,40.718,Chinatown
2016-02,-73.942,40.701,Williamsburg
2016-02,-73.99,40.734,Greenwich Village
2016-03,-73.98,40.766,Midtown
2016-03,-73.951,40.713,Williamsburg
2016-03,-74.253,40.512,Tottensville
2016-03,-73.844,40.721,Forest Hills
2016-03,-73.998,40.66,Greenwood
2016-03,-73.997,40.626,Borough Park
2016-03,-73.982,40.746,Gramercy
2016-03,-73.996,40.744,Chelsea
2016-03,-73.956,40.599,Gravesend-Sheepshead Bay
2016-03,-73.99,40.734,Greenwich Village
2016-03,-73.967,40.804,Upper West Side
2016-03,-73.854,40.898,Wakefield-Williamsbridge
2016-03,-73.838,40.719,Forest Hills
2016-03,-73.838,40.719,Forest Hills
2016-03,-73.897,40.674,Brownsville
2016-03,-74.002,40.719,Tribeca
2016-03,-73.897,40.862,Fordham
2016-03,-74.007,40.719,Tribeca
2016-03,-73.866,40.677,East Brooklyn
2016-03,-73.898,40.749,Woodside
2016-03,-74.002,40.719,Tribeca
2016-03,-73.879,40.875,Bedford Park
2016-03,-73.982,40.613,Bensonhurst
2016-03,-73.958,40.816,Hamilton Heights
2016-03,-74.253,40.512,Tottensville
2016-03,-74.075,40.637,Clifton
2016-03,-73.904,40.689,Bushwick
2016-03,-74.01,40.649,Sunset Park
2016-03,-74.117,40.574,Oakwood
2016-03,-73.941,40.814,Harlem
2016-03,-74.014,40.701,Financial District
2016-03,-73.837,40.682,Woodhaven-Richmond Hill
2016-03,-73.817,40.702,Woodhaven-Richmond Hill
2016-03,-73.991,40.693,Downtown
2016-03,-74.014,40.701,Financial District
2016-03,-73.999,40.619,Bensonhurst
2016-04,-74.008,40.71,Financial District
2016-04,-73.982,40.763,Midtown
2016-04,-74.002,40.719,Tribeca
2016-04,-73.998,40.66,Greenwood
2016-04,-73.995,40.636,Borough Park
2016-04,-73.827,40.853,Parkchester
2016-04,-73.897,40.862,Fordham
2016-04,-73.908,40.816,Mott Haven
2016-04,-74.009,40.706,Financial District
2016-04,-74.002,40.719,Tribeca
2016-04,-73.866,40.677,East Brooklyn
2016-04,-74.008,40.713,Financial District
2016-04,-73.796,40.591,The Rockaways
2016-04,-73.808,40.701,Jamaica
2016-04,-73.978,40.636,Borough Park
2016-04,-73.959,40.671,Fort Green
2016-04,-74.008,40.713,Financial District
2016-04,-73.98,40.766,Midtown
2016-04,-73.959,40.671,Fort Green
2016-04,-73.982,40.774,Upper West Side
2016-04,-74.014,40.708,Financial District
2016-04,-73.972,40.782,Upper West Side
2016-04,-73.982,40.613,Bensonhurst
2016-04,-73.984,40.76,Midtown
2016-04,-74.004,40.726,Soho
2016-04,-73.968,40.763,Upper East Side
2016-04,-73.942,40.701,Williamsburg
2016-04,-74.009,40.706,Financial District
2016-04,-73.989,40.741,Gramercy
2016-04,-73.948,40.64,Mapleton-Flatlands
2016-04,-73.808,40.701,Jamaica
2016-04,-74.239,40.518,Tottensville
2016-04,-73.891,40.747,Jackson Heights
2016-04,-73.896,40.816,South Bronx
2016-04,-74.109,40.579,Midland Beach
2016-04,-73.896,40.816,South Bronx
2016-04,-74.002,40.719,Tribeca
2016-04,-74.001,40.732,Greenwich Village
2016-05,-73.808,40.701,Jamaica
2016-05,-73.989,40.67,Carroll Gardens
2016-05,-73.966,40.765,Upper East Side
2016-05,-73.984,40.76,Midtown
